MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,59124BKT,Appliances,Large Appliances,Dishwashers,59124BKT,59124BKT,59124BKT Kichler Ext Wall Lt,,,,Kichler Lighting (KICLI),Kichler Lighting (KICLI),Kichler Lighting (KICLI),,59124BKT,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Kichler Lighting (KICLI), Dishwasher, Professional Series, 59124BKT",DISHWASHER LEG 5 SST V A 50-1/4IN,"Kichler Lighting (KICLI) Professional Series 59124BKT Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel","Kichler Lighting (KICLI) Dishwasher, Professional Series, 5 Wash Cycles,  V,  A, Leg Mounting, Stainless Steel","Professional Series Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,,,,Number of Wash Cycles,5,,Voltage Rating,,V,Amperage Rating,,A,Mounting Type,Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,59025BK,Appliances,Large Appliances,Dishwashers,59025BK,59025BK,59025BK Kichler Post Lt,,,,Kichler Lighting (KICLI),Kichler Lighting (KICLI),Kichler Lighting (KICLI),,59025BK,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Kichler Lighting (KICLI), Dishwasher, Professional Series, 59025BK",DISHWASHER LEG 5 SST V A 50-1/4IN,"Kichler Lighting (KICLI) Professional Series 59025BK Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel","Kichler Lighting (KICLI) Dishwasher, Professional Series, 5 Wash Cycles,  V,  A, Leg Mounting, Stainless Steel","Professional Series Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,,,,Number of Wash Cycles,5,,Voltage Rating,,V,Amperage Rating,,A,Mounting Type,Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,DCL183,Appliances,Large Appliances,Dishwashers,DCL183,DCL183,Dewalt DCL183 Light - Rechargeable,,,DEWALT,Black & Decker/dewlt (2585),Black & Decker/dewlt (2585),Black & Decker/dewlt (2585),,DCL183,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Black & Decker/dewlt (2585), Dishwasher, Professional Series, DCL183",DISHWASHER LEG 5 SST V A 50-1/4IN,"Black & Decker/dewlt (2585) Professional Series DCL183 Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel","Black & Decker/dewlt (2585) Dishwasher, Professional Series, 5 Wash Cycles,  V,  A, Leg Mounting, Stainless Steel","Professional Series Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,,,,Number of Wash Cycles,5,,Voltage Rating,,V,Amperage Rating,,A,Mounting Type,Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,73020,Appliances,Large Appliances,Dishwashers,73020,73020,73020 Nano Clip Light Bk,,,,Streamlight (7277),Streamlight (7277),Streamlight (7277),,73020,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Streamlight (7277), Dishwasher, Professional Series, 73020",DISHWASHER LEG 5 SST V A 50-1/4IN,"Streamlight (7277) Professional Series 73020 Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel","Streamlight (7277) Dishwasher, Professional Series, 5 Wash Cycles,  V,  A, Leg Mounting, Stainless Steel","Professional Series Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,,,,Number of Wash Cycles,5,,Voltage Rating,,V,Amperage Rating,,A,Mounting Type,Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,NEB-FLT-1021,Appliances,Large Appliances,Dishwashers,NEB-FLT-1021,NEB-FLT-1021,NEBFLT1021 Slyde King FlashLt,,,,ACG Brands (1154),ACG Brands (1154),ACG Brands (1154),,NEB-FLT-1021,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"ACG Brands (1154), Dishwasher, Professional Series, NEB-FLT-1021",DISHWASHER LEG 5 SST V A 50-1/4IN,"ACG Brands (1154) Professional Series NEB-FLT-1021 Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel","ACG Brands (1154) Dishwasher, Professional Series, 5 Wash Cycles,  V,  A, Leg Mounting, Stainless Steel","Professional Series Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,,,,Number of Wash Cycles,5,,Voltage Rating,,V,Amperage Rating,,A,Mounting Type,Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,NEB-FLT-0053,Appliances,Large Appliances,Dishwashers,NEB-FLT-0053,NEB-FLT-0053,NEBFLT0053 2600L Flash Light,,,,ACG Brands (1154),ACG Brands (1154),ACG Brands (1154),,NEB-FLT-0053,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"ACG Brands (1154), Dishwasher, Professional Series, NEB-FLT-0053",DISHWASHER LEG 5 SST V A 50-1/4IN,"ACG Brands (1154) Professional Series NEB-FLT-0053 Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel","ACG Brands (1154) Dishwasher, Professional Series, 5 Wash Cycles,  V,  A, Leg Mounting, Stainless Steel","Professional Series Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,,,,Number of Wash Cycles,5,,Voltage Rating,,V,Amperage Rating,,A,Mounting Type,Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,97708,Appliances,Large Appliances,Dishwashers,97708,97708,97708 Police 800L Headlight,,,Police Security,Police Security (9470),Police Security (9470),Police Security (9470),,97708,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Police Security (9470), Dishwasher, Professional Series, 97708",DISHWASHER LEG 5 SST V A 50-1/4IN,"Police Security (9470) Professional Series 97708 Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel","Police Security (9470) Dishwasher, Professional Series, 5 Wash Cycles,  V,  A, Leg Mounting, Stainless Steel","Professional Series Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,,,,Number of Wash Cycles,5,,Voltage Rating,,V,Amperage Rating,,A,Mounting Type,Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,WORK6000XLTPPLUG,Appliances,Large Appliances,Dishwashers,WORK6000XLTPPLUG,WORK6000XLTPPLUG,6000L Twin Head Work Light,,,Feit Electric,Feit Electric (3468),Feit Electric (3468),Feit Electric (3468),,WORK6000XLTPPLUG,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Feit Electric (3468), Dishwasher, Professional Series, WORK6000XLTPPLUG",DISHWASHER LEG 5 SST V A 50-1/4IN,"Feit Electric (3468) Professional Series WORK6000XLTPPLUG Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel","Feit Electric (3468) Dishwasher, Professional Series, 5 Wash Cycles,  V,  A, Leg Mounting, Stainless Steel","Professional Series Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,,,,Number of Wash Cycles,5,,Voltage Rating,,V,Amperage Rating,,A,Mounting Type,Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,HOM2040M200PRB,Appliances,Large Appliances,Dishwashers,HOM2040M200PRB,HOM2040M200PRB,HOM2040M200PRB 200A Load Cntr,,,,Square D Con Prod Dv (6825),Square D Con Prod Dv (6825),Square D Con Prod Dv (6825),,HOM2040M200PRB,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Square D Con Prod Dv (6825), Dishwasher, Professional Series, HOM2040M200PRB",DISHWASHER LEG 5 SST V A 50-1/4IN,"Square D Con Prod Dv (6825) Professional Series HOM2040M200PRB Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel","Square D Con Prod Dv (6825) Dishwasher, Professional Series, 5 Wash Cycles,  V,  A, Leg Mounting, Stainless Steel","Professional Series Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,,,,Number of Wash Cycles,5,,Voltage Rating,,V,Amperage Rating,,A,Mounting Type,Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,HOM3060L225PGC,Appliances,Large Appliances,Dishwashers,HOM3060L225PGC,HOM3060L225PGC,HOM3060L225PGC 225 Load Center,,,Square D,Square D Con Prod Dv (6825),Square D Con Prod Dv (6825),Square D Con Prod Dv (6825),,HOM3060L225PGC,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Square D Con Prod Dv (6825), Dishwasher, Professional Series, HOM3060L225PGC",DISHWASHER LEG 5 SST V A 50-1/4IN,"Square D Con Prod Dv (6825) Professional Series HOM3060L225PGC Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel","Square D Con Prod Dv (6825) Dishwasher, Professional Series, 5 Wash Cycles,  V,  A, Leg Mounting, Stainless Steel","Professional Series Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,,,,Number of Wash Cycles,5,,Voltage Rating,,V,Amperage Rating,,A,Mounting Type,Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,QO612L100RBCP,Appliances,Large Appliances,Dishwashers,QO612L100RBCP,QO612L100RBCP,QO612L100RBCP 100A Load Center,,,Square D,Square D Con Prod Dv (6825),Square D Con Prod Dv (6825),Square D Con Prod Dv (6825),,QO612L100RBCP,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Square D Con Prod Dv (6825), Dishwasher, Professional Series, QO612L100RBCP",DISHWASHER LEG 5 SST V A 50-1/4IN,"Square D Con Prod Dv (6825) Professional Series QO612L100RBCP Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel","Square D Con Prod Dv (6825) Dishwasher, Professional Series, 5 Wash Cycles,  V,  A, Leg Mounting, Stainless Steel","Professional Series Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,,,,Number of Wash Cycles,5,,Voltage Rating,,V,Amperage Rating,,A,Mounting Type,Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,13093005,Appliances,Large Appliances,Dishwashers,13093005,13093005,4/0 Aluminum Entrance Cable (Linear Foot),,,,Southwire/g Turner (6603),Southwire/g Turner (6603),Southwire/g Turner (6603),,13093005,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Southwire/g Turner (6603), Dishwasher, Professional Series, 13093005",DISHWASHER LEG 5 SST V A 50-1/4IN,"Southwire/g Turner (6603) Professional Series 13093005 Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel","Southwire/g Turner (6603) Dishwasher, Professional Series, 5 Wash Cycles,  V,  A, Leg Mounting, Stainless Steel","Professional Series Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,,,,Number of Wash Cycles,5,,Voltage Rating,,V,Amperage Rating,,A,Mounting Type,Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,12-4 SO,Appliances,Large Appliances,Dishwashers,12-4 SO,12-4 SO,12-4 SO Cord (Linear Foot),,,,-,-,-,,12-4 SO,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"-, Dishwasher, Professional Series, 12-4 SO",DISHWASHER LEG 5 SST V A 50-1/4IN,"- Professional Series 12-4 SO Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel","- Dishwasher, Professional Series, 5 Wash Cycles,  V,  A, Leg Mounting, Stainless Steel","Professional Series Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,,,,Number of Wash Cycles,5,,Voltage Rating,,V,Amperage Rating,,A,Mounting Type,Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,96263-46-06,Appliances,Large Appliances,Dishwashers,96263-46-06,96263-46-06,96263-46-06 CAT5E Wire (Linear Foot),,,,Woods Wire Southwire (7579),Woods Wire Southwire (7579),Woods Wire Southwire (7579),,96263-46-06,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Woods Wire Southwire (7579), Dishwasher, Professional Series, 96263-46-06",DISHWASHER LEG 5 SST V A 50-1/4IN,"Woods Wire Southwire (7579) Professional Series 96263-46-06 Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel","Woods Wire Southwire (7579) Dishwasher, Professional Series, 5 Wash Cycles,  V,  A, Leg Mounting, Stainless Steel","Professional Series Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,,,,Number of Wash Cycles,5,,Voltage Rating,,V,Amperage Rating,,A,Mounting Type,Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,R50003-ID,Appliances,Large Appliances,Dishwashers,R50003-ID,R50003-ID,16-2 Stranded Wire CL3 500' (Linear Foot),,,,Southwire/g Turner (6603),Southwire/g Turner (6603),Southwire/g Turner (6603),,R50003-ID,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Southwire/g Turner (6603), Dishwasher, Professional Series, R50003-ID",DISHWASHER LEG 5 SST V A 50-1/4IN,"Southwire/g Turner (6603) Professional Series R50003-ID Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel","Southwire/g Turner (6603) Dishwasher, Professional Series, 5 Wash Cycles,  V,  A, Leg Mounting, Stainless Steel","Professional Series Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,,,,Number of Wash Cycles,5,,Voltage Rating,,V,Amperage Rating,,A,Mounting Type,Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,10-4 SO,Appliances,Large Appliances,Dishwashers,10-4 SO,10-4 SO,10-4 SO Cord (Linear Foot),,,,Southwire/g Turner (6603),Southwire/g Turner (6603),Southwire/g Turner (6603),,10-4 SO,,Appliances & Consumer Electronics>Kitchen Appliances>Built-In Dishwashers,"Southwire/g Turner (6603), Dishwasher, Professional Series, 10-4 SO",DISHWASHER LEG 5 SST V A 50-1/4IN,"Southwire/g Turner (6603) Professional Series 10-4 SO Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel","Southwire/g Turner (6603) Dishwasher, Professional Series, 5 Wash Cycles,  V,  A, Leg Mounting, Stainless Steel","Professional Series Dishwasher, Leg Mounting, 5-Wash Cycle, Stainless Steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Series,Professional Series,,,,,Number of Wash Cycles,5,,Voltage Rating,,V,Amperage Rating,,A,Mounting Type,Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
